"","data_set","unit","prediction_horizon","model","prediction_time","pred_mean","pred_var","lb50","ub50","lb95","ub95","obs","unit_wise_log_score","unit_wise_pit_l","unit_wise_pit_u","multiv_log_score"
"176","dengue_sj",1,8,"glarma",1001,47.7804992617299,5267.25606880722,22,54,10,148,41,4.27299709808588,0.601894529029868,0.615834470141353,4.27299709808588
"177","dengue_sj",1,1,"glarma",1002,22.2580577480198,45.2093722057116,18,27,11,37,24,2.91694476290266,0.596151368666663,0.6502500881471,2.91694476290266
"178","dengue_sj",1,2,"glarma",1002,25.5733383796256,101.061282708935,18,31,10,50,52,6.03788422621397,0.980767573024159,0.983154176111979,6.03788422621397
"179","dengue_sj",1,3,"glarma",1002,27.7160545210347,169.146043037976,19,34,10,60,30,3.56959940749927,0.638241681280969,0.666408816244553,3.56959940749927
"180","dengue_sj",1,4,"glarma",1002,32.2079849692171,346.081685317387,20,39,10,78,43,4.37891162711938,0.795280921363629,0.80781991966653,4.37891162711938
"181","dengue_sj",1,5,"glarma",1002,33.1512636806628,575.569386573504,19,40,9,90,42,4.33496098231923,0.771341621107609,0.784444006395313,4.33496098231923
"182","dengue_sj",1,6,"glarma",1002,36.8063012217641,741.769219965194,20,44,9,109,42,4.31090400271928,0.714093489175595,0.727514900291913,4.31090400271928
"183","dengue_sj",1,7,"glarma",1002,40.5278835172645,1338.92424375106,20,48,9,133,41,4.32930436128543,0.661118239678083,0.674294950210687,4.32930436128543
"184","dengue_sj",1,8,"glarma",1002,44.6063007740872,1883.92924151948,21,53,9,153,34,4.08062705948087,0.511169464168682,0.528066331158095,4.08062705948087
"185","dengue_sj",1,1,"glarma",1003,25.9404375683434,57.1745680393093,21,31,13,42,52,7.50153564258104,0.997809532810831,0.998361768492876,7.50153564258104
"186","dengue_sj",1,2,"glarma",1003,27.9580393859505,123.87984299965,20,34,11,55,30,3.41205602387693,0.621712138312502,0.654685474980103,3.41205602387693
"187","dengue_sj",1,3,"glarma",1003,32.1021983487025,239.202901845254,22,39,12,71,43,4.27682357310188,0.81251504985031,0.826401752049052,4.27682357310188
"188","dengue_sj",1,4,"glarma",1003,33.6092304351396,419.924316450299,21,41,11,84,42,4.24251663761676,0.764843849650064,0.779215228392316,4.24251663761676
"189","dengue_sj",1,5,"glarma",1003,37.236259213569,734.966570875349,22,45,11,98,42,4.19086203261087,0.704559273800036,0.719692507707576,4.19086203261087
"190","dengue_sj",1,6,"glarma",1003,40.8583719732046,1347.55494123267,22,48,10,123,41,4.2019553512902,0.655416810717693,0.670383094566046,4.2019553512902
"191","dengue_sj",1,7,"glarma",1003,46.1740285688907,4557.50230078448,22,53,10,143,34,3.9890854174149,0.491737676508519,0.510254317884208,3.9890854174149
"192","dengue_sj",1,8,"glarma",1003,52.707564289965,12856.0647973989,23,58,10,171,46,4.51663428911163,0.63711151937227,0.648037254091085,4.51663428911163
"193","dengue_sj",1,1,"glarma",1004,48.5612360180882,163.872816003347,40,57,27,76,30,4.50524935797585,0.0472227914889413,0.0582736257185501,4.50524935797585
"194","dengue_sj",1,2,"glarma",1004,53.6136720706773,539.116626458298,37,65,22,111,43,3.83111474976359,0.35771465896855,0.379400087293409,3.83111474976359
"195","dengue_sj",1,3,"glarma",1004,57.0055361811973,1031.99068655285,36,69,20,140,42,3.97295478095183,0.353681183160086,0.372498931742855,3.97295478095183
"196","dengue_sj",1,4,"glarma",1004,64.0082124577358,2863.50766713067,36,76,18,180,42,4.08570327150128,0.346375791845386,0.363187104086216,4.08570327150128
"197","dengue_sj",1,5,"glarma",1004,71.9082354530686,5422.38237248018,37,83,17,225,41,4.19081359328852,0.297443416291631,0.312577383260521,4.19081359328852
"198","dengue_sj",1,6,"glarma",1004,85.2108295754309,10320.271438947,39,95,18,300,34,4.36544372768825,0.17397103305445,0.186680047636688,4.36544372768825
"199","dengue_sj",1,7,"glarma",1004,96.8844392751166,27269.0581040403,38,101,16,400,46,4.42477123053619,0.338887481493769,0.350864432441833,4.42477123053619
"200","dengue_sj",1,8,"glarma",1004,117.352011278207,83891.213012187,39,107,16,463,38,4.43343324988105,0.232590411326108,0.244464065717619,4.43343324988105
"201","dengue_sj",1,1,"glarma",1005,39.4711731770326,113.606611465946,32,46,21,63,43,3.4088364594076,0.633401630297871,0.666481297826323,3.4088364594076
"202","dengue_sj",1,2,"glarma",1005,43.7196074190601,328.124201390139,31,53,18,88,42,3.73141028215782,0.524051059654573,0.548010082671398,3.73141028215782
"203","dengue_sj",1,3,"glarma",1005,47.3918216290107,672.729482569491,31,57,17,109,42,3.88060607066583,0.491274650673419,0.511912963787745,3.88060607066583
"204","dengue_sj",1,4,"glarma",1005,53.88431012785,1169.98785543867,32,66,16,140,41,4.01169749251999,0.412346410095023,0.430449050139787,4.01169749251999
"205","dengue_sj",1,5,"glarma",1005,60.3402009145346,2039.92490569089,33,72,16,178,34,4.06732808037515,0.252048607228688,0.269171686159053,4.06732808037515
"206","dengue_sj",1,6,"glarma",1005,62.9374938448001,2933.741214187,32,76,15,199,46,4.29970635446016,0.459097016950872,0.472669560894959,4.29970635446016
"207","dengue_sj",1,7,"glarma",1005,73.0887740633819,8236.45356460768,32,84,15,250,38,4.22115404996889,0.328699307903312,0.343380999222274,4.22115404996889
"208","dengue_sj",1,8,"glarma",1005,73.3359316650123,6617.80076565752,31,86,13,268,43,4.38732542319966,0.418052693820208,0.430486634136348,4.38732542319966
"209","dengue_sj",1,1,"glarma",1006,43.8577431688061,138.237549386403,36,52,24,70,42,3.35904307142691,0.434160398666549,0.46892891268189,3.35904307142691
"210","dengue_sj",1,2,"glarma",1006,47.8397002611969,389.392261746905,34,58,20,96,42,3.73736479525306,0.431652971862641,0.45546975446963,3.73736479525306
"211","dengue_sj",1,3,"glarma",1006,54.1612221607388,727.866083808682,35,66,19,122,41,3.92644649942562,0.351335957719164,0.371049558244891,3.92644649942562
"212","dengue_sj",1,4,"glarma",1006,64.0008768585509,2587.1425564905,36,76,18,178,34,4.11333783010932,0.20035011266162,0.216703212122873,4.11333783010932
"213","dengue_sj",1,5,"glarma",1006,65.676443736558,3467.81605451312,35,77,17,201,46,4.20927484285177,0.418232288140226,0.433089426332885,4.20927484285177
"214","dengue_sj",1,6,"glarma",1006,76.1135841437066,6538.23945022461,36,86,17,267,38,4.20560130405696,0.266002099601513,0.280913916438272,4.20560130405696
"215","dengue_sj",1,7,"glarma",1006,83.2774447970639,19403.570615322,34,89,15,310,43,4.34019737506889,0.364528977158009,0.377562932529709,4.34019737506889
"216","dengue_sj",1,8,"glarma",1006,104.4265997175,187439.698654579,36,97,15,369,43,4.40322135237088,0.333872030423238,0.346109884321615,4.40322135237088
"217","dengue_sj",1,1,"glarma",1007,44.2998200796236,140.055283958845,36,52,24,70,42,3.36569895606487,0.42017098004831,0.454708847276024,3.36569895606487
"218","dengue_sj",1,2,"glarma",1007,50.9718690807766,494.967995907133,36,61,21,105,41,3.76682114942367,0.35625826226705,0.379383721214054,3.76682114942367
"219","dengue_sj",1,3,"glarma",1007,57.5167852439164,997.221569640573,37,70,20,135,34,4.03732544874456,0.187430379076828,0.205074979829877,4.03732544874456
"220","dengue_sj",1,4,"glarma",1007,61.6447408880393,3236.12139594936,35,72,18,166,46,4.13622968817704,0.431296615477343,0.447279614413173,4.13622968817704
"221","dengue_sj",1,5,"glarma",1007,69.8086806829069,4680.57470074999,36,82,17,213,38,4.18071383959379,0.270181312791033,0.285468903574211,4.18071383959379
"222","dengue_sj",1,6,"glarma",1007,74.6533063845515,10049.9220667732,34,85,15,241,43,4.29531591683157,0.368913413847205,0.382545678202379,4.29531591683157
"223","dengue_sj",1,7,"glarma",1007,87.3955384996102,18881.6634680615,36,94,15,329,43,4.40038377644957,0.333656255404249,0.345928884457414,4.40038377644957
"224","dengue_sj",1,8,"glarma",1007,82.7716093252914,27513.8657368692,29,83,12,332,51,4.59348798570172,0.530528889256102,0.540646396292953,4.59348798570172
"225","dengue_sj",1,1,"glarma",1008,46.5878365018015,152.160002463801,38,55,26,74,41,3.44564312169088,0.317475811783945,0.349360061778618,3.44564312169088
"226","dengue_sj",1,2,"glarma",1008,53.9545967508263,492.713405490861,38,65,23,108,34,4.01546674994847,0.155204675079204,0.17323921004692,4.01546674994847
"227","dengue_sj",1,3,"glarma",1008,56.5183406811185,903.649982963011,36,69,20,135,46,4.00653978843018,0.431244827633119,0.449441076935388,4.00653978843018
"228","dengue_sj",1,4,"glarma",1008,63.6923084931044,1799.39294249838,37,77,19,179,38,4.09207670441594,0.262885624475041,0.279590131664054,4.09207670441594
"229","dengue_sj",1,5,"glarma",1008,68.8200948954527,4104.86992475063,35,81,17,212,43,4.24371184692468,0.3654716053232,0.379825817520662,4.24371184692468
"230","dengue_sj",1,6,"glarma",1008,77.374033486414,7540.59408562349,35,89,16,274,43,4.29556289417323,0.359111516737619,0.372740414648117,4.29556289417323
"231","dengue_sj",1,7,"glarma",1008,70.9366866081917,7946.21849854984,29,81,13,270,51,4.60748191314813,0.54183815922253,0.551815068650763,4.60748191314813
"232","dengue_sj",1,8,"glarma",1008,76.8881198047299,17788.7462057953,29,82,12,294,46,4.45697464261574,0.480342173958561,0.491939570494509,4.45697464261574
"233","dengue_sj",1,1,"glarma",1009,46.7768029569091,153.287610372906,38,55,26,74,34,3.84735157498885,0.126683327977111,0.148019496897315,3.84735157498885
"234","dengue_sj",1,2,"glarma",1009,49.4746393256588,442.459939062974,35,60,21,102,46,3.8243364016307,0.500686046306413,0.522518965320771,3.8243364016307
"235","dengue_sj",1,3,"glarma",1009,56.0317938188951,909.364073657774,36,68,20,135,38,3.93549464412801,0.280164655298382,0.299700688851213,3.93549464412801
"236","dengue_sj",1,4,"glarma",1009,58.6456084683891,1709.94833296475,34,70,18,161,43,4.06369116692491,0.403185729911469,0.420371197379994,4.06369116692491
"237","dengue_sj",1,5,"glarma",1009,66.4430106317821,2888.8789696316,35,80,17,209,43,4.19467111491756,0.376723773496832,0.391799473316454,4.19467111491756
"238","dengue_sj",1,6,"glarma",1009,60.6634530626107,3115.18049803717,28,72,13,213,51,4.53393885386299,0.580896457921902,0.591634754006133,4.53393885386299
"239","dengue_sj",1,7,"glarma",1009,69.1614846976403,8657.17092427637,28,76,12,302,46,4.45390005774189,0.506342523590574,0.517975632178221,4.45390005774189
"240","dengue_sj",1,8,"glarma",1009,67.9911631890729,9940.02700206048,26,73,11,287,60,4.94741428914633,0.670792382777105,0.677894131053413,4.94741428914633
"241","dengue_sj",1,1,"glarma",1010,39.573568876223,113.091977805594,32,46,21,63,46,3.57871260732165,0.727281424696964,0.755193033032276,3.57871260732165
"242","dengue_sj",1,2,"glarma",1010,45.4911839519026,335.928505902799,33,55,19,90,38,3.64587727370189,0.376356164857409,0.402454669134105,3.64587727370189
"243","dengue_sj",1,3,"glarma",1010,47.2577378852447,541.842663024728,31,58,17,107,43,3.90799208083681,0.507580744771536,0.527661525965434,3.90799208083681
"244","dengue_sj",1,4,"glarma",1010,51.9486466952213,891.161388866958,32,64,17,131,43,4.01302705716382,0.46187589400702,0.479954481414932,4.01302705716382
"245","dengue_sj",1,5,"glarma",1010,46.7182404624759,1130.44657809992,26,57,12,136,51,4.46822322936179,0.687124811887586,0.698592485072583,4.46822322936179
"246","dengue_sj",1,6,"glarma",1010,49.8503226942892,1819.75022809135,26,59,12,159,46,4.31765144931129,0.603743281659774,0.617074437360622,4.31765144931129
"247","dengue_sj",1,7,"glarma",1010,52.9941182976472,4166.98490083094,24,59,10,200,60,4.92670417543495,0.755826381130413,0.763076740990778,4.92670417543495
"248","dengue_sj",1,8,"glarma",1010,50.9790085850631,3128.30216691955,22,59,9,197,52,4.80835071288385,0.694335413217996,0.702496722163487,4.80835071288385
"249","dengue_sj",1,1,"glarma",1011,48.0883937727579,160.866173429676,40,56,27,76,38,3.65229642405772,0.19415666045272,0.220088171058563,3.65229642405772
"250","dengue_sj",1,2,"glarma",1011,49.8829879470778,435.734170260997,35,60,21,101,43,3.76759762106229,0.417953832244586,0.441061341898048,3.76759762106229
"251","dengue_sj",1,3,"glarma",1011,55.318549797089,900.481623769047,36,67,20,131,43,3.93383191113216,0.387431681114083,0.407000224894934,3.93383191113216
"252","dengue_sj",1,4,"glarma",1011,50.308823277128,1168.58042784225,29,61,15,134,51,4.33034893006436,0.628670420246731,0.641833373985114,4.33034893006436
"253","dengue_sj",1,5,"glarma",1011,53.3566506395948,1870.92604459741,29,63,14,165,46,4.21739405802952,0.549936233494401,0.564673231766068,4.21739405802952
"254","dengue_sj",1,6,"glarma",1011,53.9017762684433,2586.59760866792,27,63,12,180,60,4.80653759035897,0.720956182341581,0.729132302163062,4.80653759035897
"255","dengue_sj",1,7,"glarma",1011,57.3850210644944,9078.60462586973,24,63,10,200,52,4.71755904233016,0.665326662115555,0.674263628818614,4.71755904233016
"256","dengue_sj",1,8,"glarma",1011,58.4950533491776,21930.7864981564,22,62,9,218,74,5.51959003929004,0.805002162927425,0.809009653446455,5.51959003929004
"257","dengue_sj",1,1,"glarma",1012,41.0540246286083,121.213727616371,33,48,22,65,43,3.3687533323427,0.57319850270301,0.607631039230062,3.3687533323427
"258","dengue_sj",1,2,"glarma",1012,47.5902609526803,384.211198478363,34,57,20,95,43,3.7384633839782,0.461315700291364,0.485106332416455,3.7384633839782
"259","dengue_sj",1,3,"glarma",1012,41.193022676855,472.315162630888,27,50,14,97,51,4.38187626266298,0.756907459639165,0.769409339430631,4.38187626266298
"260","dengue_sj",1,4,"glarma",1012,44.4532910883519,946.521071658164,26,54,13,118,46,4.22996600247155,0.646397773890863,0.660950659193001,4.22996600247155
"261","dengue_sj",1,5,"glarma",1012,43.1055000123687,921.366405768891,24,52,11,126,60,4.97243788198081,0.812104935296513,0.819031177371515,4.97243788198081
"262","dengue_sj",1,6,"glarma",1012,42.8824251532318,1403.36879074781,22,50,10,146,52,4.72947930857258,0.761028309375985,0.769859377480239,4.72947930857258
"263","dengue_sj",1,7,"glarma",1012,44.9160612533969,2414.37533259195,21,51,9,158,74,5.70797538384429,0.871113335810139,0.874432722039415,5.70797538384429
"264","dengue_sj",1,8,"glarma",1012,42.7146931203704,2903.93645225674,18,48,7,165,57,5.12453868042573,0.810002376411303,0.815951337507056,5.12453868042573
"265","dengue_sj",1,1,"glarma",1013,46.1776020288344,149.628414508798,38,54,25,73,43,3.40106501714802,0.393693561491604,0.427031307267428,3.40106501714802
"266","dengue_sj",1,2,"glarma",1013,41.8088158153523,305.598307762452,29,51,17,85,51,4.18184486175892,0.746807526959864,0.762077836913358,4.18184486175892
"267","dengue_sj",1,3,"glarma",1013,44.200419966871,538.414050133043,29,53,16,105,46,4.04649195709151,0.634009663900015,0.65149326430583,4.04649195709151
"268","dengue_sj",1,4,"glarma",1013,44.9917296762108,968.855639272342,26,54,13,121,60,4.88614334668813,0.797280429072435,0.804830915074276,4.88614334668813
"269","dengue_sj",1,5,"glarma",1013,45.6365700795539,1593.15799473234,24,54,12,141,52,4.65565215645732,0.729913269668026,0.739420980372766,4.65565215645732
"270","dengue_sj",1,6,"glarma",1013,47.5094453833626,2460.35673374497,22,55,10,160,74,5.60323372424048,0.85011257712024,0.85379850227859,5.60323372424048
"271","dengue_sj",1,7,"glarma",1013,45.5984646206405,2451.43911667664,20,52,9,173,57,5.10665680005687,0.782685682648923,0.78874197917484,5.10665680005687
"272","dengue_sj",1,8,"glarma",1013,47.3960432967064,4644.08603934039,19,52,8,190,54,5.00084798664437,0.761825812931722,0.768558048663624,5.00084798664437
"273","dengue_sj",1,1,"glarma",1014,37.3902220246581,102.697683110479,30,44,20,59,51,4.25363076518076,0.896040249622919,0.910252787353244,4.25363076518076
"274","dengue_sj",1,2,"glarma",1014,40.3833330994801,264.9950918384,29,49,17,80,46,3.91639825907627,0.688596041331714,0.708508727408319,3.91639825907627
"275","dengue_sj",1,3,"glarma",1014,39.6668822813119,380.578655586014,26,49,14,88,60,4.85963802314698,0.863743497314042,0.87149678720877,4.85963802314698
"276","dengue_sj",1,4,"glarma",1014,38.9728053584057,547.536079528769,23,48,11,99,52,4.59139913569585,0.789263147558617,0.799401810638309,4.59139913569585
"277","dengue_sj",1,5,"glarma",1014,38.2963728364996,739.352360003244,21,46,10,111,74,5.81169243735154,0.912860487346585,0.915852848746713,5.81169243735154
"278","dengue_sj",1,6,"glarma",1014,36.1149268914663,761.091821493111,19,44,8,111,57,5.17409179680652,0.854066895198155,0.859728251439796,5.17409179680652
"279","dengue_sj",1,7,"glarma",1014,38.17378845179,1588.5901276778,18,44,7,131,54,5.1284083610711,0.823702565821087,0.829628550820976,5.1284083610711
"280","dengue_sj",1,8,"glarma",1014,35.1997166195568,1410.2518607066,16,41,6,136,35,4.28298594666434,0.674125126201198,0.68792651648536,4.28298594666434
"281","dengue_sj",1,1,"glarma",1015,48.4571800420569,162.363236769162,40,57,27,76,46,3.43892256311327,0.421929560243932,0.454028811864682,3.43892256311327
"282","dengue_sj",1,2,"glarma",1015,47.8104360558734,415.676184658855,33,58,19,98,60,4.40193265411256,0.770177827112138,0.782431462077852,4.40193265411256
"283","dengue_sj",1,3,"glarma",1015,47.602484942939,637.692795766881,31,58,16,115,52,4.24366687929936,0.668358903068677,0.682713760755488,4.24366687929936
"284","dengue_sj",1,4,"glarma",1015,49.4915645221486,1107.30964030386,29,60,14,135,74,5.23171404542222,0.846355651215959,0.851700008192789,5.23171404542222
"285","dengue_sj",1,5,"glarma",1015,47.0886777390182,1220.28607898622,25,57,12,139,57,4.75255789773124,0.742896272987265,0.75152586631807,4.75255789773124
"286","dengue_sj",1,6,"glarma",1015,48.5553557278827,1613.29911764388,24,59,11,156,54,4.70851771445945,0.701614637767243,0.710632772898691,4.70851771445945
"287","dengue_sj",1,7,"glarma",1015,44.061345321717,1750.69535846414,21,53,9,156,35,4.1428776294622,0.539014834082082,0.554891931383377,4.1428776294622
"288","dengue_sj",1,8,"glarma",1015,45.7377879844012,3794.31013287373,19,52,8,168,61,5.2464032177558,0.801590320663034,0.806856747227111,5.2464032177558
"289","dengue_sj",1,1,"glarma",1016,43.8779622707958,133.886610194189,36,51,24,69,60,4.44721160562964,0.904415026543852,0.916126203408135,4.44721160562964
"290","dengue_sj",1,2,"glarma",1016,43.5451933934432,319.670081449591,31,53,18,87,52,4.12372004245747,0.731780046817417,0.747964243238301,4.12372004245747
"291","dengue_sj",1,3,"glarma",1016,43.6335608714026,568.102618309351,28,53,15,103,74,5.47307445972582,0.909589847789457,0.913788152566327,5.47307445972582
"292","dengue_sj",1,4,"glarma",1016,41.4667110894369,711.019954701256,25,50,12,112,57,4.79370110025259,0.812287766875519,0.820569515881769,4.79370110025259
"293","dengue_sj",1,5,"glarma",1016,42.881847386677,1055.27541200216,24,51,11,128,54,4.74494827523306,0.774898162097383,0.783593673864866,4.74494827523306
